id,name,name_fr,type,description,description_fr,prerequisites,prerequisite_feats,benefit,benefit_fr,benefit_short_fr,normal,special,source,teamwork,critical,grit,style,performance,racial,companion_familiar,race_name,note,goal,completion_benefit,multiples,suggested_traits,effects,passive,conditions,external_conditions
292,Critical Focus,Don pour les critiques,Combat,You are trained in the art of causing pain.,Le personnage est très doué pour semer la souffrance.,"Spellcraft 15 ranks, Improved Counterspell.",0,You receive a +4 circumstance bonus on attack rolls made to confirm critical hits.,Le personnage reçoit un bonus de circonstances de +4 aux jets d’attaque destinés à confirmer un coup critique.,+4 (circonstances) pour confirmer les critiques,0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""critical-confirmation"":{""type"": null, ""value"":4}}",1,0,0
293,Critical Mastery,Maîtrise du critique,Combat,Your critical hits cause two additional effects.,Les coups critiques du personnage provoquent deux effets supplémentaires.,"Dex 13, Dodge, Mobility, Point Blank Shot, Shot on the Run, base attack bonus +6.",Critical Focus,"When you score a critical hit, you can apply the effects of two critical feats in addition to the damage dealt.","Quand le personnage assène un coup critique, il peut ajouter les effets de deux dons de critique aux dégâts infligés.",Appliquer 2 dons de critique au lieu d’un seul,You can only apply the effects of one critical feat to a given critical hit in addition to the damage dealt.,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Dazzling Display,Démonstration,Combat,Your skill with your favored weapon can frighten enemies.,L’habileté avec laquelle le personnage manie son arme de prédilection terrifie ses adversaires.,"Str 13, Power Attack, base attack bonus +1.",Weapon Focus,"While wielding the weapon in which you have Weapon Focus, you can perform a bewildering show of prowess as a full-round action. Make an Intimidate check to demoralize all foes within 30 feet who can see your display.","Quand le personnage manie son Arme de prédilection, il peut faire une démonstration impressionnante de ses talents lors d’une action complexe. Il fait un test d’Intimidation pour démoraliser tous les ennemis qui se trouvent dans un rayon de neuf mètres et qui le regardent.","En tenant l’arme choisie en main, intimider (démoraliser) tous les ennemis à 6 cases en une action complexe",0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Deadly Aim,Viser,Combat,"You can make exceptionally deadly ranged attacks by pinpointing a foe's weak spot, at the expense of making the attack less likely to succeed.",Le personnage effectue de dangereuses attaques à distance en visant les points faibles de son adversaire mais il diminue ainsi ses chances de toucher.,"Power Attack, half-orc.",0,"You can choose to take a -1 penalty on all ranged attack rolls to gain a +2 bonus on all ranged damage rolls. When your base attack bonus reaches +4, and every +4 thereafter, the penalty increases by -1 and the bonus to damage increases by +2. You must choose to use this feat before making an attack roll and its effects last until your next turn. The bonus damage does not apply to touch attacks or effects that do not deal hit point damage.","Le personnage peut s’imposer un malus de -1 aux jets d’attaque à distance pour gagner un bonus de +2 aux jets de dégâts sur ces mêmes attaques. Quand son bonus de base à l’attaque atteint +4, et, par la suite, pour chaque tranche de +4 points de bonus, le malus augmente de -1 et le bonus aux dégâts de +2. Le personnage doit choisir s’il veut utiliser ce don avant de lancer les dés pour son jet d’attaque et les effets persistent jusqu’à son prochain tour. Ce bonus aux dégâts ne s’applique pas aux attaques de contact ni aux effets qui n’infligent pas de points de dégâts.","-1 attaque, +2 dégâts (augmente toutes les tranches de 4 points dans le BBA)",0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""ranged-attack-roll"":{""type"":null,""value"":""-1 - div(c.getBab(), 4)""}, ""ranged-damage-roll"":{""type"":null,""value"":""2 + 2 * div(c.getBab(), 4)""}}",0,0,0
324,Deadly Stroke,Frappe mortelle,Combat,"With a well-placed strike, you can bring a swift and painful end to most foes.","Le personnage peut mettre un terme brutal aux souffrances de ses adversaires, d’un unique coup bien placé.","Cha 13, half-elf.","Dazzling Display, Greater Weapon Focus, Shatter Defenses, Weapon Focus","As a standard action, make a single attack with the weapon for which you have Greater Weapon Focus against a stunned or flat-footed opponent. If you hit, you deal double the normal damage and the target takes 1 point of Constitution bleed (see Appendix 2). The additional damage and bleed is not multiplied on a critical hit.","Par une action simple, le personnage porte une unique attaque avec son Arme de prédilection supérieure contre un adversaire étourdi ou pris au dépourvu. S’il le touche, il lui inflige le double des dégâts habituels et la cible subit un saignement de 1 point de Constitution. Les dégâts supplémentaires et le saignement ne sont pas multipliés en cas de critique.","En une action simple, attaquer une créature étourdie ou prise au dépourvu pour des dégâts doublés et un saignement d’1 point de Constitution",0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Deafening Critical,Critique assourdissant,Combat,Your critical hits cause enemies to lose their hearing.,Les coups critiques du personnage assourdissent ses adversaires.,Eidolon class feature.,Critical Focus,"Whenever you score a critical hit against an opponent, the victim is permanently deafened. A successful Fortitude save reduces the deafness to 1 round. The DC of this Fortitude save is equal to 10 + your base attack bonus. This feat has no effect on deaf creatures. This deafness can be cured by heal, regeneration, remove deafness, or a similar ability.","Quand le personnage réussit un coup critique, sa victime devient définitivement sourde. Un jet de Vigueur réussi permet d’être assourdi pendant seulement un round. Le DD du jet de Vigueur est égal à 10 + bonus de base à l’attaque du personnage. Ce don n’a aucun effet sur une créature déjà sourde. On peut soigner la surdité par un sort de guérison suprême, régénération, guérison de la surdité ou par un pouvoir similaire.",Les coups critiques par arme peuvent assourdir la cible de manière permanente (1 round en cas de JdS de Vigueur DD 10 + BBA réussi).,0,You can only apply the effects of one critical feat to a given critical hit unless you possess Critical Mastery.,PFRPG Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Deceitful,Fourberie,General,"You are skilled at deceiving others, both with the spoken word and with physical disguises.","Le personnage est particulièrement doué pour tromper les autres, que ce soit à l’aide d’un discours ou d’un habile déguisement.",Spell Focus (transmutation).,0,"You get a +2 bonus on all Bluff and Disguise skill checks. If you have 10 or more ranks in one of these skills, the bonus increases to +4 for that skill.","Le personnage obtient un bonus de +2 sur tous ses tests de Bluff et de Déguisement. Si le personnage a 10 rangs ou plus dans l’une de ces compétences, le bonus ajouté à cette compétence augmente de +4.",+2 en Bluff et Déguisement (+4 si 10+ rangs),0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Defensive Combat Training,Maîtrise du combat défensif,Combat,You excel at defending yourself from all manner of combat maneuvers.,Le personnage excelle à se défendre contre toutes les manœuvres offensives.,"Int 13, Combat Expertise, Improved Trip, base attack bonus +9.",0,You treat your total Hit Dice as your base attack bonus when calculating your Combat Maneuver Defense (see Chapter 8).,Le personnage remplace son bonus de base à l’attaque par son nombre total de DV quand il calcule son degré de manœuvre défensive.,Permet d’utiliser le nombre de DV au lieu du BBA pour calculer le DMC,0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Deflect Arrows,Parade de projectiles,Combat,"You can knock arrows and other projectiles off course, preventing them from hitting you.",Le personnage peut détourner les flèches et d’autres projectiles de leur trajectoire afin de les éviter.,"Dodge, Mobility, Small size or smaller.",Improved Unarmed Strike,"You must have at least one hand free (holding nothing) to use this feat. Once per round when you would normally be hit with an attack from a ranged weapon, you may def lect it so that you take no damage from it. You must be aware of the attack and not flat-footed. Attempting to def lect a ranged attack doesn't count as an action. Unusually massive ranged weapons (such as boulders or ballista bolts) and ranged attacks generated by natural attacks or spell effects can't be def lected.","Le personnage doit avoir au moins une main libre pour utiliser ce don. Une fois par round, quand il devrait être touché par une arme à distance, il peut dévier le projectile au dernier moment et éviter tout dégât. Le personnage doit être conscient de l’attaque. Il ne doit pas être pris au dépourvu. Il effectue un geste extrêmement rapide qui ne compte pas comme une action. Il est impossible de parer les projectiles massifs (comme un rocher lancé par un géant ou un carreau de baliste) ni les attaques à distance générées par des sorts ou des attaques naturelles (comme les souffles).",Le personnage peut parer un projectile par round à condition d’avoir une main libre.,0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Deft Hands,Doigts de fée,General,You have exceptional manual dexterity.,Le personnage est d’une dextérité hors du commun.,Heal 5 ranks.,0,"You get a +2 bonus on Disable Device and Sleight of Hand skill checks. If you have 10 or more ranks in one of these skills, the bonus increases to +4 for that skill.","Le personnage obtient un bonus de +2 sur tous ses tests d’Escamotage et de Sabotage. Si le personnage a 10 rangs ou plus dans l’une de ces compétences, le bonus ajouté à cette compétence augmente de +4.",+2 Désamorçage & Escamotage (+4 si 10 rangs),0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Diehard,Dur à cuire,General,"You are especially hard to kill. Not only do your wounds automatically stabilize when grievously injured, but you can remain conscious and continue to act even at death's door.","Le personnage est particulièrement difficile à tuer. Ses blessures se stabilisent automatiquement quand il est grièvement blessé mais, en plus, même aux portes de la mort, il reste conscient et peut continuer de bouger.","Ability to use the abundant step class feature or cast dimension door, Dimensional Agility, Dimensional Assault, base attack bonus +6.",Endurance,"When your hit point total is below 0, but you are not dead, you automatically stabilize. You do not need to make a Constitution check each round to avoid losing additional hit points. You may choose to act as if you were disabled, rather than dying. You must make this decision as soon as you are reduced to negative hit points (even if it isn't your turn). If you do not choose to act as if you were disabled, you immediately fall unconscious. When using this feat, you are staggered. You can take a move action without further injuring yourself, but if you perform any standard action (or any other action deemed as strenuous, including some swift actions, such as casting a quickened spell) you take 1 point of damage after completing the act. If your negative hit points are equal to or greater than your Constitution score, you immediately die.","Lorsque les points de vie du personnage tombent en dessous de 0 mais qu’il n’est pas mort, il se stabilise automatiquement. Il n’a pas besoin de faire de test de Constitution à chaque round pour ne pas perdre de points de vie supplémentaires. Il peut choisir d’être hors de combat plutôt que mourant. Le joueur doit prendre cette décision dès que son personnage atteint un total de points de vie négatif (même si cela arrive en dehors de son tour de jeu). Si le personnage ne choisit pas cela, il tombe aussitôt inconscient.
Lorsqu’il utilise ce don, le personnage est chancelant. Effectuer une action de mouvement n’aggrave pas ses blessures, mais s’il entreprend une action simple (ou toute autre action fatigante, y compris certaines actions libres comme lancer un sort à incantation rapide), le personnage subit 1 point de dégâts aussitôt après avoir accompli son action. Le personnage meurt immédiatement si son total de points de vie négatif atteint ou dépasse sa valeur de Constitution.",Permet de se stabiliser automatiquement et d’agir lorsque les pv passent sous zéro,A character without this feat who is reduced to negative hit points is unconscious and dying.,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
